session_id,user_id,device,session_date,total_events,total_value,pages_viewed,session_duration_seconds,had_purchase,had_signup,had_upgrade
U007879_S0002,U007879,mobile,2025-11-20,1,0.0,1,44,False,False,False
U007879_S0003,U007879,mobile,2025-11-29,2,0.0,2,142,False,False,False
U007879_S0004,U007879,mobile,2025-12-08,2,0.0,2,1,False,False,False
U007883_S0001,U007883,mobile,2025-11-11,1,0.0,1,8,False,False,False
U007883_S0002,U007883,tablet,2025-11-20,1,0.0,1,0,False,False,False
U007883_S0003,U007883,mobile,2025-11-20,2,0.0,2,1,False,False,False
U007883_S0004,U007883,mobile,2025-12-01,4,0.0,4,75,False,False,False
U007883_S0005,U007883,mobile,2025-12-08,3,0.0,3,20,False,False,False
U007883_S0006,U007883,mobile,2025-12-29,1,0.0,1,23,False,False,False
U007884_S0001,U007884,mobile,2025-11-27,1,0.0,1,19,False,False,False
U007885_S0001,U007885,mobile,2025-12-08,3,0.0,3,29,False,False,False
U007886_S0001,U007886,mobile,2025-11-16,1,0.0,1,11,False,False,False
U007886_S0002,U007886,desktop,2025-11-19,1,0.0,1,10,False,False,False
U007886_S0003,U007886,mobile,2025-11-23,2,0.0,2,337,False,False,False
U007887_S0001,U007887,tablet,2025-12-08,3,0.0,3,32,False,False,False
U007887_S0002,U007887,tablet,2025-12-12,4,0.0,3,198,False,False,False
U007888_S0001,U007888,desktop,2025-11-22,5,0.0,4,58,False,False,False
U007888_S0002,U007888,desktop,2025-11-24,2,0.0,2,41,False,False,False
U007888_S0003,U007888,tablet,2025-12-17,9,0.0,7,256,False,False,False
U007890_S0001,U007890,tablet,2025-11-30,15,0.0,9,577,False,False,False
U007890_S0002,U007890,tablet,2025-12-02,3,0.0,2,30,False,False,False
U007890_S0003,U007890,tablet,2025-12-19,2,0.0,2,20,False,False,False
U007891_S0001,U007891,mobile,2025-12-27,3,0.0,3,78,False,False,False
U007892_S0001,U007892,desktop,2025-12-22,2,0.0,2,19,False,False,False
U007892_S0002,U007892,desktop,2025-12-24,1,0.0,1,32,False,False,False
U007892_S0003,U007892,desktop,2025-12-30,3,0.0,2,40,False,False,False
U007893_S0001,U007893,desktop,2025-11-18,4,0.0,4,21,False,False,False
U007893_S0002,U007893,desktop,2025-12-06,1,0.0,1,31,False,False,False
U007893_S0003,U007893,mobile,2025-12-28,7,0.0,6,198,False,False,False
U007894_S0001,U007894,tablet,2025-12-26,14,0.0,11,739,False,False,False
U007895_S0001,U007895,desktop,2025-10-26,5,0.0,3,91,False,False,False
U007895_S0002,U007895,mobile,2025-10-30,4,0.0,3,146,False,False,False
U007895_S0003,U007895,mobile,2025-11-11,3,0.0,3,158,False,False,False
U007895_S0004,U007895,mobile,2025-11-25,1,0.0,1,19,False,False,False
U007896_S0001,U007896,desktop,2025-10-17,1,0.0,1,9,False,False,False
U007896_S0002,U007896,mobile,2025-12-18,1,0.0,1,15,False,False,False
U007897_S0001,U007897,mobile,2025-12-03,4,0.0,4,64,False,False,False
U007897_S0002,U007897,tablet,2025-12-18,2,0.0,2,82,False,False,False
U007897_S0003,U007897,mobile,2025-12-23,4,0.0,3,9,False,False,False
U007897_S0004,U007897,mobile,2025-12-28,1,0.0,1,9,False,False,False
U007898_S0001,U007898,mobile,2025-11-08,3,0.0,3,34,False,False,False
U007898_S0002,U007898,desktop,2025-11-15,1,0.0,1,27,False,False,False
U007898_S0003,U007898,mobile,2025-12-06,7,0.0,3,334,False,False,False
U007898_S0004,U007898,mobile,2025-12-27,2,0.0,2,33,False,False,False
U007899_S0001,U007899,mobile,2025-12-21,3,0.0,3,0,False,False,False
U007899_S0002,U007899,mobile,2025-12-29,5,0.0,4,24,False,False,False
U007900_S0001,U007900,mobile,2025-11-29,2,0.0,2,34,False,False,False
U007900_S0002,U007900,mobile,2025-12-15,2,0.0,2,105,False,False,False
U007901_S0001,U007901,mobile,2025-12-11,2,0.0,2,62,False,False,False
U007902_S0001,U007902,desktop,2025-10-28,2,0.0,2,68,False,False,False
U007902_S0002,U007902,desktop,2025-11-21,1,0.0,1,13,False,False,False
U007904_S0001,U007904,tablet,2025-12-16,4,0.0,4,35,False,False,False
U007905_S0001,U007905,desktop,2025-10-09,3,0.0,3,335,False,False,False
U007905_S0002,U007905,desktop,2025-10-14,3,0.0,3,67,False,False,False
U007905_S0003,U007905,desktop,2025-10-20,3,0.0,3,1,False,False,False
U007905_S0004,U007905,desktop,2025-11-12,5,0.0,4,25,False,False,False
U007905_S0005,U007905,tablet,2025-11-19,4,0.0,4,15,False,False,False
U007905_S0006,U007905,desktop,2025-12-04,5,0.3,4,298,False,False,False
U007905_S0007,U007905,tablet,2025-12-17,4,0.0,3,158,False,False,False
U007905_S0008,U007905,desktop,2025-12-29,5,0.0,4,51,False,False,False
U007906_S0001,U007906,desktop,2025-10-19,2,0.0,2,88,False,False,False
U007906_S0002,U007906,tablet,2025-11-03,9,2388.3,8,169,False,False,True
U007906_S0003,U007906,desktop,2025-12-07,1,0.0,1,21,False,False,False
U007907_S0001,U007907,mobile,2025-10-24,3,0.0,1,163,False,False,False
U007907_S0002,U007907,desktop,2025-11-08,1,0.0,1,0,False,False,False
U007907_S0003,U007907,desktop,2025-11-19,17,0.0,7,1220,False,False,False
U007907_S0004,U007907,desktop,2025-12-16,1,0.0,1,2,False,False,False
U007907_S0005,U007907,desktop,2025-12-26,17,-0.2,9,138,False,False,False
U007908_S0001,U007908,tablet,2025-10-16,1,0.0,1,160,False,False,False
U007909_S0001,U007909,mobile,2025-11-27,2,0.0,2,27,False,False,False
U007909_S0002,U007909,mobile,2025-12-08,7,0.0,6,269,False,False,False
U007910_S0001,U007910,desktop,2025-11-05,7,0.0,6,428,False,False,False
U007912_S0001,U007912,mobile,2025-11-08,1,0.0,1,20,False,False,False
U007912_S0002,U007912,mobile,2025-12-11,4,0.0,3,188,False,False,False
U007912_S0003,U007912,mobile,2025-12-21,1,0.0,1,12,False,False,False
U007912_S0004,U007912,mobile,2025-12-25,5,0.0,4,105,False,False,False
U007913_S0001,U007913,tablet,2025-11-21,1,0.0,1,10,False,False,False
U007913_S0002,U007913,mobile,2025-12-03,5,0.0,5,37,False,False,False
U007913_S0003,U007913,desktop,2025-12-12,1,0.0,1,29,False,False,False
U007915_S0001,U007915,mobile,2025-11-02,2,0.0,2,187,False,False,False
U007915_S0002,U007915,mobile,2025-11-28,4,0.3,4,71,False,False,False
U007915_S0003,U007915,mobile,2025-12-05,3,0.0,3,22,False,False,False
U007915_S0004,U007915,mobile,2025-12-08,4,0.0,4,6,False,False,False
U007915_S0005,U007915,mobile,2025-12-12,4,0.0,3,5,False,False,False
U007915_S0006,U007915,tablet,2025-12-20,2,0.0,1,37,False,False,False
U007916_S0001,U007916,tablet,2025-10-05,3,0.0,3,60,False,False,False
U007916_S0002,U007916,mobile,2025-10-17,1,0.0,1,54,False,False,False
U007916_S0003,U007916,mobile,2025-11-01,13,0.0,7,85,False,False,False
U007916_S0004,U007916,mobile,2025-11-08,1,0.0,1,101,False,False,False
U007916_S0005,U007916,mobile,2025-11-20,1,0.0,1,65,False,False,False
U007916_S0006,U007916,mobile,2025-12-05,6,0.0,5,817,False,False,False
U007916_S0007,U007916,mobile,2025-12-06,1,0.0,1,12,False,False,False
U007916_S0008,U007916,mobile,2025-12-11,10,1.0,8,78,False,True,False
U007916_S0009,U007916,mobile,2025-12-16,4,-0.2,3,63,False,False,False
U007916_S0010,U007916,desktop,2025-12-18,3,0.0,3,98,False,False,False
U007916_S0011,U007916,mobile,2025-12-28,4,0.0,4,67,False,False,False
U007917_S0001,U007917,mobile,2025-10-04,6,0.0,4,250,False,False,False
U007917_S0002,U007917,mobile,2025-10-07,2,0.0,2,5,False,False,False
U007917_S0003,U007917,mobile,2025-11-14,4,0.0,4,82,False,False,False
U007917_S0004,U007917,mobile,2025-11-24,2,0.0,2,168,False,False,False
U007917_S0005,U007917,mobile,2025-12-08,1,0.0,1,38,False,False,False
U007917_S0006,U007917,mobile,2025-12-10,6,0.0,5,1,False,False,False
U007917_S0007,U007917,mobile,2025-12-10,6,0.0,5,156,False,False,False
U007917_S0008,U007917,mobile,2025-12-13,1,0.0,1,46,False,False,False
U007917_S0009,U007917,mobile,2025-12-20,14,0.0,10,452,False,False,False
U007917_S0010,U007917,mobile,2025-12-24,3,0.0,3,201,False,False,False
U007919_S0001,U007919,desktop,2025-11-04,3,0.5,3,210,False,True,False
U007919_S0002,U007919,tablet,2025-11-23,1,0.0,1,16,False,False,False
U007919_S0003,U007919,desktop,2025-12-22,2,0.0,2,10,False,False,False
U007919_S0004,U007919,desktop,2025-12-22,9,0.5,4,387,False,True,False
U007920_S0001,U007920,tablet,2025-12-13,6,0.0,5,111,False,False,False
U007921_S0001,U007921,desktop,2025-12-02,2,0.0,2,13,False,False,False
U007922_S0001,U007922,mobile,2025-12-04,1,0.0,1,15,False,False,False
U007923_S0001,U007923,mobile,2025-12-16,1,0.0,1,17,False,False,False
U007925_S0001,U007925,mobile,2025-10-24,1,0.0,1,70,False,False,False
U007925_S0002,U007925,mobile,2025-10-28,4,0.0,4,70,False,False,False
U007925_S0003,U007925,mobile,2025-11-07,6,0.0,6,102,False,False,False
U007925_S0004,U007925,mobile,2025-11-28,2,0.0,2,25,False,False,False
U007925_S0005,U007925,mobile,2025-12-01,14,0.3,7,207,False,False,False
U007926_S0001,U007926,desktop,2025-10-14,1,0.0,1,152,False,False,False
U007926_S0002,U007926,desktop,2025-10-18,1,0.0,1,15,False,False,False
U007926_S0003,U007926,desktop,2025-10-21,7,0.0,7,75,False,False,False
U007926_S0004,U007926,desktop,2025-11-08,2,0.0,2,22,False,False,False
U007926_S0005,U007926,desktop,2025-12-01,2,0.0,2,37,False,False,False
U007926_S0006,U007926,tablet,2025-12-06,3,0.0,3,10,False,False,False
U007926_S0007,U007926,tablet,2025-12-09,11,0.0,9,402,False,False,False
U007926_S0008,U007926,tablet,2025-12-15,3,0.0,3,114,False,False,False
U007926_S0009,U007926,desktop,2025-12-15,3,0.0,3,537,False,False,False
U007926_S0010,U007926,desktop,2025-12-19,3,0.0,3,168,False,False,False
U007926_S0011,U007926,desktop,2025-12-23,2,0.0,2,20,False,False,False
U007927_S0001,U007927,desktop,2025-11-30,2,0.0,2,28,False,False,False
U007927_S0002,U007927,mobile,2025-12-15,15,0.5,9,1349,False,True,False
U007927_S0003,U007927,desktop,2025-12-19,3,0.0,3,54,False,False,False
U007928_S0001,U007928,mobile,2025-11-30,1,0.0,1,33,False,False,False
U007929_S0001,U007929,desktop,2025-10-29,6,0.0,5,114,False,False,False
U007930_S0001,U007930,mobile,2025-10-17,2,0.0,2,114,False,False,False
U007930_S0002,U007930,mobile,2025-10-17,2,0.0,2,8,False,False,False
U007930_S0003,U007930,mobile,2025-10-19,5,0.0,5,105,False,False,False
U007930_S0004,U007930,mobile,2025-10-31,5,0.0,5,351,False,False,False
U007930_S0005,U007930,tablet,2025-11-06,5,0.0,4,504,False,False,False
U007930_S0006,U007930,tablet,2025-11-26,14,0.0,9,335,False,False,False
U007930_S0007,U007930,mobile,2025-12-13,1,0.0,1,0,False,False,False
U007930_S0008,U007930,mobile,2025-12-14,1,0.0,1,12,False,False,False
U007930_S0009,U007930,mobile,2025-12-17,5,0.5,5,92,False,True,False
U007930_S0010,U007930,mobile,2025-12-24,7,0.0,6,27,False,False,False
U007931_S0001,U007931,mobile,2025-12-14,1,0.0,1,9,False,False,False
U007932_S0001,U007932,tablet,2025-10-18,2,0.0,2,62,False,False,False
U007933_S0001,U007933,desktop,2025-10-05,3,0.0,2,175,False,False,False
U007933_S0002,U007933,desktop,2025-10-05,3,0.0,3,87,False,False,False
U007933_S0003,U007933,desktop,2025-10-22,1,0.0,1,51,False,False,False
U007933_S0004,U007933,desktop,2025-10-26,2,0.0,2,27,False,False,False
U007933_S0005,U007933,tablet,2025-10-29,2,0.0,1,59,False,False,False
U007933_S0006,U007933,desktop,2025-11-01,5,0.5,5,219,False,True,False
U007933_S0007,U007933,desktop,2025-11-13,9,0.0,5,324,False,False,False
U007933_S0008,U007933,desktop,2025-11-15,4,0.0,4,166,False,False,False
U007933_S0009,U007933,desktop,2025-12-07,7,0.5,6,916,False,True,False
U007933_S0010,U007933,desktop,2025-12-12,10,0.0,6,718,False,False,False
U007933_S0011,U007933,tablet,2025-12-16,4,0.5,4,210,False,True,False
U007933_S0012,U007933,desktop,2025-12-20,1,0.0,1,26,False,False,False
U007933_S0013,U007933,desktop,2025-12-25,3,0.0,2,32,False,False,False
U007934_S0001,U007934,mobile,2025-11-22,1,0.0,1,51,False,False,False
U007934_S0002,U007934,mobile,2025-12-12,1,0.0,1,2,False,False,False
U007936_S0001,U007936,desktop,2025-10-12,3,0.0,3,48,False,False,False
U007936_S0002,U007936,desktop,2025-10-21,3,0.0,2,38,False,False,False
U007936_S0003,U007936,mobile,2025-11-12,2,0.0,2,62,False,False,False
U007936_S0004,U007936,desktop,2025-11-13,2,0.0,2,188,False,False,False
U007936_S0005,U007936,desktop,2025-11-30,2,0.0,2,67,False,False,False
U007936_S0006,U007936,desktop,2025-12-21,4,0.0,3,82,False,False,False
U007936_S0007,U007936,tablet,2025-12-25,5,0.0,5,144,False,False,False
U007936_S0008,U007936,desktop,2025-12-25,2,0.0,2,12,False,False,False
U007936_S0009,U007936,desktop,2025-12-28,6,0.3,5,99,False,False,False
U007937_S0001,U007937,mobile,2025-10-16,6,0.0,4,439,False,False,False
U007937_S0002,U007937,desktop,2025-11-01,7,0.0,4,81,False,False,False
U007937_S0003,U007937,mobile,2025-11-09,10,0.0,9,176,False,False,False
U007937_S0004,U007937,mobile,2025-11-14,1,0.0,1,1,False,False,False
U007937_S0005,U007937,mobile,2025-11-19,2,0.0,2,41,False,False,False
U007937_S0006,U007937,mobile,2025-12-02,2,0.0,2,32,False,False,False
U007937_S0007,U007937,mobile,2025-12-13,2,0.0,2,75,False,False,False
U007938_S0001,U007938,mobile,2025-11-03,4,0.0,4,95,False,False,False
U007938_S0002,U007938,mobile,2025-12-28,3,0.0,2,3,False,False,False
U007939_S0001,U007939,desktop,2025-11-08,3,0.0,3,36,False,False,False
U007940_S0001,U007940,desktop,2025-11-17,15,0.5,8,314,False,True,False
U007940_S0002,U007940,tablet,2025-11-24,2,0.0,1,123,False,False,False
U007940_S0003,U007940,tablet,2025-11-26,1,0.0,1,6,False,False,False
U007940_S0004,U007940,tablet,2025-11-29,2,0.0,2,104,False,False,False
U007940_S0005,U007940,tablet,2025-11-29,2,0.0,2,191,False,False,False
U007940_S0006,U007940,tablet,2025-12-01,5,0.8,5,242,False,True,False
U007940_S0007,U007940,tablet,2025-12-01,1,0.0,1,3,False,False,False
U007940_S0008,U007940,mobile,2025-12-01,6,0.0,5,677,False,False,False
U007940_S0009,U007940,mobile,2025-12-05,6,0.0,5,12,False,False,False
U007940_S0010,U007940,tablet,2025-12-09,2,0.0,2,20,False,False,False
U007940_S0011,U007940,tablet,2025-12-18,3,0.0,3,163,False,False,False
U007940_S0012,U007940,tablet,2025-12-19,5,0.0,4,78,False,False,False
U007941_S0001,U007941,mobile,2025-11-03,1,0.0,1,51,False,False,False
U007941_S0002,U007941,mobile,2025-11-14,1,0.0,1,57,False,False,False
U007941_S0003,U007941,desktop,2025-12-24,13,0.5,10,1219,False,True,False
U007942_S0001,U007942,mobile,2025-12-29,4,0.0,4,128,False,False,False
U007944_S0001,U007944,desktop,2025-10-27,3,0.0,2,86,False,False,False
U007944_S0002,U007944,mobile,2025-10-30,1,0.0,1,21,False,False,False
U007944_S0003,U007944,desktop,2025-11-06,4,0.0,4,41,False,False,False
U007944_S0004,U007944,desktop,2025-11-10,3,0.0,3,18,False,False,False
U007944_S0005,U007944,desktop,2025-11-17,8,0.0,8,412,False,False,False
U007944_S0006,U007944,desktop,2025-11-18,12,0.0,7,385,False,False,False
U007944_S0007,U007944,desktop,2025-11-18,4,0.0,4,65,False,False,False
U007944_S0008,U007944,desktop,2025-12-23,4,0.0,3,141,False,False,False
U007944_S0009,U007944,desktop,2025-12-27,2,0.5,2,28,False,True,False
U007944_S0010,U007944,desktop,2025-12-29,2,0.0,2,45,False,False,False
U007945_S0001,U007945,desktop,2025-11-23,6,0.0,5,75,False,False,False
U007945_S0002,U007945,desktop,2025-12-07,1,0.0,1,6,False,False,False
U007947_S0001,U007947,mobile,2025-12-05,6,0.0,5,2,False,False,False
U007947_S0002,U007947,mobile,2025-12-11,5,0.0,5,290,False,False,False
U007947_S0003,U007947,mobile,2025-12-16,3,0.0,3,22,False,False,False
U007949_S0001,U007949,mobile,2025-11-21,17,0.0,11,429,False,False,False
U007949_S0002,U007949,mobile,2025-11-26,2,0.0,2,41,False,False,False
U007949_S0003,U007949,mobile,2025-12-10,1,0.0,1,14,False,False,False
U007949_S0004,U007949,desktop,2025-12-12,2,0.0,2,105,False,False,False
U007949_S0005,U007949,mobile,2025-12-20,5,0.0,5,7,False,False,False
U007950_S0001,U007950,desktop,2025-12-18,5,0.0,4,50,False,False,False
U007951_S0001,U007951,mobile,2025-12-03,9,0.0,7,191,False,False,False
U007952_S0001,U007952,mobile,2025-12-07,4,0.0,4,66,False,False,False
U007953_S0001,U007953,desktop,2025-11-12,3,0.0,3,38,False,False,False
U007953_S0002,U007953,desktop,2025-11-17,1,0.0,1,50,False,False,False
U007953_S0003,U007953,desktop,2025-11-20,2,0.0,2,120,False,False,False
U007953_S0004,U007953,desktop,2025-11-26,1,0.0,1,26,False,False,False
U007953_S0005,U007953,desktop,2025-11-27,6,0.5,4,77,False,True,False
U007953_S0006,U007953,desktop,2025-12-04,22,0.3,10,486,False,False,False
U007953_S0007,U007953,desktop,2025-12-15,7,0.0,7,13,False,False,False
U007953_S0008,U007953,desktop,2025-12-18,8,0.0,6,105,False,False,False
U007953_S0009,U007953,desktop,2025-12-26,8,0.0,7,4,False,False,False
U007954_S0001,U007954,mobile,2025-11-23,1,0.0,1,56,False,False,False
U007954_S0002,U007954,mobile,2025-12-12,1,0.0,1,2,False,False,False
U007954_S0003,U007954,mobile,2025-12-14,8,0.0,8,62,False,False,False
U007954_S0004,U007954,mobile,2025-12-19,1,0.0,1,39,False,False,False
U007955_S0001,U007955,mobile,2025-11-21,3,0.0,2,86,False,False,False
U007955_S0002,U007955,tablet,2025-11-26,2,0.0,2,51,False,False,False
U007955_S0003,U007955,mobile,2025-12-07,1,0.0,1,18,False,False,False
U007955_S0004,U007955,mobile,2025-12-11,4,0.0,4,37,False,False,False
U007956_S0001,U007956,desktop,2025-12-25,1,0.0,1,58,False,False,False
U007956_S0002,U007956,mobile,2025-12-29,5,0.0,5,117,False,False,False
U007957_S0001,U007957,mobile,2025-12-14,1,0.0,1,47,False,False,False
U007957_S0002,U007957,mobile,2025-12-17,11,56.89,7,67,True,False,False
U007959_S0001,U007959,tablet,2025-11-12,2,0.0,2,107,False,False,False
U007959_S0002,U007959,tablet,2025-12-12,1,0.0,1,10,False,False,False
U007959_S0003,U007959,tablet,2025-12-19,3,0.0,3,339,False,False,False
U007960_S0001,U007960,tablet,2025-10-21,5,-0.2,4,486,False,False,False
U007960_S0002,U007960,tablet,2025-10-27,3,0.0,2,153,False,False,False
U007960_S0003,U007960,desktop,2025-11-02,1,0.0,1,98,False,False,False
U007960_S0004,U007960,tablet,2025-11-20,2,0.0,2,34,False,False,False
U007960_S0005,U007960,tablet,2025-11-26,3,0.0,3,276,False,False,False
U007960_S0006,U007960,tablet,2025-11-28,3,0.0,3,39,False,False,False
U007960_S0007,U007960,tablet,2025-11-29,1,0.0,1,7,False,False,False
U007960_S0008,U007960,tablet,2025-12-01,9,0.0,6,307,False,False,False
U007960_S0009,U007960,tablet,2025-12-22,1,0.0,1,8,False,False,False
U007961_S0001,U007961,desktop,2025-11-05,3,0.0,3,155,False,False,False
U007961_S0002,U007961,mobile,2025-11-20,1,0.0,1,50,False,False,False
U007961_S0003,U007961,desktop,2025-11-22,4,0.0,4,95,False,False,False
U007961_S0004,U007961,desktop,2025-12-15,6,0.0,4,240,False,False,False
U007961_S0005,U007961,mobile,2025-12-24,2,0.0,2,31,False,False,False
U007962_S0001,U007962,mobile,2025-10-30,4,0.0,4,443,False,False,False
U007962_S0002,U007962,mobile,2025-11-01,1,0.0,1,27,False,False,False
U007962_S0003,U007962,mobile,2025-11-02,3,0.0,2,12,False,False,False
U007962_S0004,U007962,mobile,2025-11-28,4,0.0,3,14,False,False,False
U007962_S0005,U007962,mobile,2025-12-08,4,0.0,3,170,False,False,False
U007962_S0006,U007962,mobile,2025-12-09,3,0.0,3,35,False,False,False
U007962_S0007,U007962,mobile,2025-12-15,2,0.0,2,130,False,False,False
U007962_S0008,U007962,mobile,2025-12-16,3,0.0,3,95,False,False,False
U007962_S0009,U007962,mobile,2025-12-18,7,0.0,6,28,False,False,False
U007962_S0010,U007962,tablet,2025-12-19,5,0.0,5,90,False,False,False
U007962_S0011,U007962,tablet,2025-12-24,1,0.0,1,18,False,False,False
U007963_S0001,U007963,mobile,2025-10-19,3,0.0,3,60,False,False,False
U007964_S0001,U007964,mobile,2025-10-16,2,0.0,2,2,False,False,False
U007964_S0002,U007964,mobile,2025-10-17,15,0.3,8,1227,False,False,False
U007964_S0003,U007964,mobile,2025-11-03,3,0.0,3,316,False,False,False
U007964_S0004,U007964,mobile,2025-11-08,3,0.0,3,54,False,False,False
U007964_S0005,U007964,desktop,2025-11-21,16,0.5,9,1351,False,True,False
U007964_S0006,U007964,mobile,2025-11-23,3,0.0,3,144,False,False,False
U007964_S0007,U007964,desktop,2025-12-03,1,0.0,1,23,False,False,False
U007964_S0008,U007964,mobile,2025-12-06,7,0.0,5,6,False,False,False
U007964_S0009,U007964,mobile,2025-12-19,3,0.0,3,226,False,False,False
U007964_S0010,U007964,desktop,2025-12-24,3,0.0,3,211,False,False,False
U007965_S0001,U007965,desktop,2025-11-12,1,0.0,1,18,False,False,False
U007965_S0002,U007965,tablet,2025-11-25,7,0.0,5,394,False,False,False
U007965_S0003,U007965,desktop,2025-11-29,3,0.0,3,394,False,False,False
U007965_S0004,U007965,desktop,2025-12-06,3,0.0,3,2,False,False,False
U007965_S0005,U007965,desktop,2025-12-08,1,0.0,1,112,False,False,False
U007965_S0006,U007965,desktop,2025-12-23,3,0.0,3,58,False,False,False
U007966_S0001,U007966,mobile,2025-12-02,8,0.0,5,118,False,False,False
U007968_S0001,U007968,mobile,2025-11-11,5,0.0,5,109,False,False,False
U007968_S0002,U007968,mobile,2025-11-13,3,0.0,3,110,False,False,False
U007968_S0003,U007968,mobile,2025-11-15,8,0.0,5,138,False,False,False
U007968_S0004,U007968,desktop,2025-11-20,2,0.0,2,33,False,False,False
U007968_S0005,U007968,tablet,2025-11-27,1,0.0,1,125,False,False,False
U007968_S0006,U007968,mobile,2025-12-21,1,0.0,1,79,False,False,False
U007969_S0001,U007969,desktop,2025-10-09,1,0.0,1,117,False,False,False
U007969_S0002,U007969,desktop,2025-10-15,1,0.0,1,0,False,False,False
U007969_S0003,U007969,desktop,2025-10-17,5,0.8,3,4,False,True,False
U007969_S0004,U007969,desktop,2025-10-26,2,0.0,2,60,False,False,False
U007969_S0005,U007969,desktop,2025-10-29,7,0.0,6,970,False,False,False
U007969_S0006,U007969,tablet,2025-11-02,2,0.0,2,4,False,False,False
U007969_S0007,U007969,mobile,2025-11-24,10,0.0,8,543,False,False,False
U007969_S0008,U007969,desktop,2025-12-15,5,0.5,4,470,False,True,False
U007970_S0001,U007970,mobile,2025-11-21,3,0.0,3,69,False,False,False
U007970_S0002,U007970,tablet,2025-11-25,3,0.0,2,202,False,False,False
U007970_S0003,U007970,tablet,2025-11-26,11,0.0,8,847,False,False,False
U007971_S0001,U007971,desktop,2025-10-25,2,0.0,2,101,False,False,False
U007971_S0002,U007971,desktop,2025-11-15,2,0.0,2,197,False,False,False
U007971_S0003,U007971,desktop,2025-11-16,7,0.0,5,194,False,False,False
U007971_S0004,U007971,desktop,2025-12-21,3,0.0,2,167,False,False,False
U007971_S0005,U007971,desktop,2025-12-24,3,0.0,3,44,False,False,False
U007972_S0001,U007972,tablet,2025-10-30,1,0.0,1,13,False,False,False
U007972_S0002,U007972,desktop,2025-11-16,6,0.0,5,36,False,False,False
U007972_S0003,U007972,mobile,2025-11-29,1,0.0,1,48,False,False,False
U007972_S0004,U007972,mobile,2025-12-08,1,0.0,1,32,False,False,False
U007972_S0005,U007972,mobile,2025-12-09,1,0.0,1,51,False,False,False
U007972_S0006,U007972,mobile,2025-12-25,2,0.0,2,6,False,False,False
U007973_S0001,U007973,mobile,2025-11-04,2,0.0,2,10,False,False,False
U007973_S0002,U007973,mobile,2025-11-10,2,0.0,2,4,False,False,False
U007973_S0003,U007973,mobile,2025-12-12,2,0.0,2,21,False,False,False
U007973_S0004,U007973,mobile,2025-12-28,3,0.0,3,206,False,False,False
U007974_S0001,U007974,mobile,2025-12-02,5,0.0,4,28,False,False,False
U007974_S0002,U007974,mobile,2025-12-02,10,-0.2,8,207,False,False,False
U007974_S0003,U007974,desktop,2025-12-04,13,1.0,7,285,False,True,False
U007974_S0004,U007974,mobile,2025-12-09,5,0.0,3,21,False,False,False
U007974_S0005,U007974,desktop,2025-12-10,1,0.0,1,6,False,False,False
U007974_S0006,U007974,mobile,2025-12-10,12,0.0,8,123,False,False,False
U007974_S0007,U007974,mobile,2025-12-17,1,0.0,1,9,False,False,False
U007974_S0008,U007974,mobile,2025-12-25,6,0.0,5,684,False,False,False
U007974_S0009,U007974,mobile,2025-12-29,1,0.0,1,28,False,False,False
U007975_S0001,U007975,tablet,2025-11-04,3,0.0,3,25,False,False,False
U007975_S0002,U007975,tablet,2025-12-23,7,0.3,6,295,False,False,False
U007976_S0001,U007976,mobile,2025-11-28,3,0.0,2,33,False,False,False
U007976_S0001,U007976,mobile,2025-11-29,7,0.0,5,52,False,False,False
U007976_S0002,U007976,desktop,2025-12-05,7,0.0,5,207,False,False,False
U007976_S0003,U007976,mobile,2025-12-05,4,0.0,3,15,False,False,False
U007976_S0004,U007976,mobile,2025-12-11,1,0.0,1,20,False,False,False
U007976_S0005,U007976,mobile,2025-12-13,2,0.0,2,34,False,False,False
U007976_S0006,U007976,mobile,2025-12-19,2,0.0,2,57,False,False,False
U007977_S0001,U007977,mobile,2025-11-13,4,0.0,3,1,False,False,False
U007977_S0002,U007977,mobile,2025-11-20,5,0.0,4,20,False,False,False
U007977_S0003,U007977,mobile,2025-12-08,14,0.0,8,39,False,False,False
U007978_S0001,U007978,mobile,2025-11-14,5,0.5,5,479,False,True,False
U007978_S0002,U007978,desktop,2025-11-17,1,0.0,1,13,False,False,False
U007978_S0003,U007978,mobile,2025-11-25,3,0.0,3,79,False,False,False
U007978_S0004,U007978,mobile,2025-12-07,4,0.0,4,94,False,False,False
U007978_S0005,U007978,mobile,2025-12-14,6,0.5,5,77,False,True,False
U007979_S0001,U007979,mobile,2025-11-28,4,0.0,4,109,False,False,False
U007981_S0001,U007981,tablet,2025-10-10,2,0.0,2,97,False,False,False
U007981_S0002,U007981,desktop,2025-11-24,2,0.0,2,32,False,False,False
U007981_S0003,U007981,desktop,2025-11-30,2,0.0,2,12,False,False,False
U007981_S0004,U007981,desktop,2025-12-18,3,0.0,3,12,False,False,False
U007981_S0005,U007981,tablet,2025-12-21,2,0.0,2,98,False,False,False
U007981_S0006,U007981,tablet,2025-12-24,3,0.0,2,54,False,False,False
U007982_S0001,U007982,mobile,2025-12-30,3,0.0,3,153,False,False,False
U007983_S0001,U007983,desktop,2025-11-01,3,0.0,3,52,False,False,False
U007983_S0002,U007983,tablet,2025-11-30,2,0.0,2,27,False,False,False
U007985_S0001,U007985,desktop,2025-11-03,7,0.0,5,141,False,False,False
U007985_S0002,U007985,tablet,2025-11-20,3,0.0,3,8,False,False,False
